Time,Vmeas,VPSO,VLS
4173,13.214735,13.2184317365134,13.2634105930677
4174,13.214735,13.2184494966406,13.2634155324458
4175,13.214735,13.2184672501725,13.2634204632521
4176,13.214735,13.2184849971115,13.2634253855013
4177,13.214735,13.2185027374601,13.2634302992083
4178,13.214735,13.2185204712206,13.2634352043879
4179,13.214735,13.2185381983957,13.2634401010549
4180,13.214735,13.2185559189876,13.2634449892242
4181,13.214735,13.2185736329989,13.2634498689103
4182,13.214735,13.218591340432,13.2634547401282
4183,13.214735,13.2186090412894,13.2634596028924
4184,13.214735,13.2186267355734,13.2634644572176
4185,13.214735,13.2186444232865,13.2634693031185
4186,13.214735,13.2186621044312,13.2634741406097
4187,13.214735,13.2186797790099,13.2634789697058
4188,13.214735,13.2186974470251,13.2634837904214
4189,13.214735,13.2187151084791,13.2634886027709
4190,13.214735,13.2187327633744,13.263493406769
4191,13.214735,13.2187504117134,13.2634982024301
4192,13.214735,13.2187680534987,13.2635029897687
4193,13.214735,13.2187856887326,13.2635077687992
4194,13.220645,13.2188033174175,13.263512539536
4195,13.214735,13.2188209395559,13.2635173019936
4196,13.214735,13.2188385551502,13.2635220561863
4197,13.214735,13.2188561642028,13.2635268021284
4198,13.214735,13.2188737667162,13.2635315398343
4199,13.214735,13.2188913626928,13.2635362693183
4200,13.220645,13.2189089521351,13.2635409905946
4201,13.220645,13.2189265350454,13.2635457036774
4202,13.214735,13.2189441114262,13.2635504085811
4203,13.214735,13.2189616812798,13.2635551053197
4204,13.214735,13.2189792446088,13.2635597939075
4205,13.214735,13.2189968014156,13.2635644743586
4206,13.214735,13.2190143517025,13.2635691466872
4207,13.214735,13.2190318954721,13.2635738109072
4208,13.220645,13.2190494327266,13.2635784670328
4209,13.220645,13.2190669634686,13.2635831150781
4210,13.214735,13.2190844877004,13.263587755057
4211,13.220645,13.2191020054245,13.2635923869836
4212,13.214735,13.2191195166433,13.2635970108718
4213,13.214735,13.2191370213592,13.2636016267356
4214,13.214735,13.2191545195746,13.2636062345889
4215,13.214735,13.2191720112919,13.2636108344456
4216,13.214735,13.2191894965136,13.2636154263196
4217,13.214735,13.219206975242,13.2636200102248
4218,13.220645,13.2192244474796,13.2636245861749
4219,13.220645,13.2192419132288,13.2636291541838
4220,13.214735,13.219259372492,13.2636337142652
4221,13.214735,13.2192768252716,13.263638266433
4222,13.214735,13.2192942715699,13.2636428107008
4223,13.214735,13.2193117113895,13.2636473470823
